Record ID,CustomerID,Customer Segment,Output,First Name,Last Name,Address,City,State,Zip,Lat,Lon
496,18879,Corporate,No,PATRICIA,HAUSMAN,7852 W OTTAWA PL,LITTLETON,CO,80128,39.5919828674084,-105.086355306122
497,18910,Consumer,No,JENNY,TOWER,1201 S CORONA ST,DENVER,CO,80210,39.6947534705992,-104.974748162628
498,18928,Small Business,No,LARISSA,UCHOA,5875 E ILIFF AVE,DENVER,CO,80222,39.6750130381553,-104.920746787726
499,18945,Corporate,No,LINDA,MCVAY,6055 BROOKS DR,ARVADA,CO,80004,39.8073726129852,-105.107027047095
500,18979,Small Business,No,ROBIN,BUCHLER,11330 FENTON ST,BROOMFIELD,CO,80020,39.9016509711742,-105.060314595006
501,18988,Corporate,No,DOLLY,JELINSKE,8215 GARLAND DR,ARVADA,CO,80005,39.8459477524152,-105.101311788173
502,19064,Corporate,No,HEATHER,RUTHERFORD,3750 S YAMPA ST,AURORA,CO,80013,39.6478088974516,-104.773398511267
503,19083,Home Office,No,RITA,GARRETT,9818 HEDGEWAY CT,PARKER,CO,80134,39.5382999872022,-104.803380443214
504,19097,Consumer,No,ROSE,DERAKHSHANDEH,2160 S VAUGHN WAY,AURORA,CO,80014,39.6770442811576,-104.837358542394
505,19100,Corporate,No,MARGRET,MCDONALD,2075 POTOMAC ST,AURORA,CO,80011,39.7484366348669,-104.826259205735
506,19107,Home Office,No,JANCE,PEARSON,9706 QUAY LOOP,BROOMFIELD,CO,80021,39.8733369227163,-105.0744944421
507,19136,Home Office,No,SHERYL,POWELL,2601 NEWPORT ST,DENVER,CO,80207,39.75471,-104.909528374748
508,19163,Home Office,Yes,PATRICIA,COFFMAN,381 S AMES ST,DENVER,CO,80226,39.7102042865647,-105.05463134485
509,19207,Small Business,No,LISA,FITCH,4750 S DUDLEY ST,LITTLETON,CO,80123,39.6306323669922,-105.095739669594
510,19211,Corporate,No,WANDA,MURRAY,12273 E 2ND DR,AURORA,CO,80011,39.7190548409144,-104.844236226178
511,19230,Corporate,No,MIRINDA,ALICEA,8330 W 77TH WAY,ARVADA,CO,80005,39.8342490924911,-105.093054553093
512,19263,Corporate,Yes,LYNISE,BRYANT,4405 S HELENA WAY,AURORA,CO,80015,39.6368309303416,-104.808208070378
513,19288,Corporate,No,CYNTHIA,HINMAN,451 W 114TH PL,DENVER,CO,80234,39.9046504839432,-104.994270283434
514,19294,Corporate,No,RACHEL,SMITH,9519 E IOWA CIR,DENVER,CO,80247,39.6871093432231,-104.877145684281
515,19314,Small Business,No,ERICA,GADDIS,10151 E IDAHO PL,DENVER,CO,80247,39.6918435899553,-104.869513407422
516,19369,Corporate,No,ADRIANA,ALCALDE,5475 S TIBET ST,AURORA,CO,80015,39.6168421116507,-104.726191983242
517,19390,Corporate,No,AUDETTE,ROBBEN,526 S OLIVE WAY,DENVER,CO,80224,39.7069435779853,-104.906281748803
518,19417,Home Office,No,SOLARA,ANTONOPULOS,3713 S ESPANA WAY,AURORA,CO,80013,39.6496127714006,-104.760660914563
519,19442,Small Business,No,L,PERKINS,7971 CHASE CIR,ARVADA,CO,80003,39.8402771325916,-105.0576
520,19452,Small Business,No,KIMBERLY,WIATRAK,22021 E PRENTICE PL,AURORA,CO,80015,39.6186771649761,-104.73187511868
521,19473,Consumer,No,APRIL,ALVAREZ,6987 SHERIDAN BLVD,ARVADA,CO,80003,39.8233671475874,-105.053466743516
522,19474,Corporate,No,DINA,FIFTAL,23500 E MAPLE HILLS AVE,PARKER,CO,80138,39.5081372084306,-104.715361145618
523,19486,Small Business,No,CHRISTINE,SCHILLEREFF,12103 E LOUISIANA AVE,AURORA,CO,80012,39.6930469209697,-104.847140820384
524,19544,Small Business,Yes,STEPHENIE,JARRETT,3730 ZENOBIA ST,DENVER,CO,80212,39.7680902585722,-105.051908532118
525,19560,Home Office,No,JOANNE,KOCH,1975 GRANT ST,DENVER,CO,80203,39.747231047128,-104.983755901722
526,19612,Consumer,No,BRENDA,BERGER,2860 S KENTON CT,AURORA,CO,80014,39.6650043511724,-104.859160396326
527,19616,Home Office,No,JANETTE,SKELTON,459 WHITE ASH DR,GOLDEN,CO,80403,39.7677996383394,-105.237665100195
528,19647,Corporate,No,MAVIS,WISHCOP,855 S JOPLIN CIR,AURORA,CO,80017,39.7012009339532,-104.801377941737
529,19700,Home Office,Yes,ANGIE,REFFEL,9160 CARR CT,BROOMFIELD,CO,80021,39.8629359783003,-105.091538228321
530,19714,Consumer,No,SUSAN,GERSTER,835 S VANCE ST,DENVER,CO,80226,39.7023150492309,-105.079914076568
531,19816,Corporate,Yes,EDNA,GALVIN,8420 W 1ST PL,DENVER,CO,80226,39.7196915282779,-105.091066777899
532,19867,Corporate,No,JENNIFER,ODEGARD,16086 E ELDORADO PL,AURORA,CO,80013,39.6576442499266,-104.800287153527
533,19918,Corporate,No,JANET,DAMPEER,2961 S FRANKLIN ST,ENGLEWOOD,CO,80113,39.6627406642405,-104.968953499072
534,19946,Home Office,No,IRMA,GARCIA,8193 W 9TH AVE,DENVER,CO,80214,39.7312780302189,-105.088392002563
535,19978,Corporate,Yes,LOIS,SELWINDER,3650 S FEDERAL BLVD,ENGLEWOOD,CO,80110,39.6498108,-105.025021896195
536,19997,Home Office,No,KATHY,SANDER,4620 S ENSENADA ST,AURORA,CO,80015,39.6334368411166,-104.761049729671
537,20018,Home Office,No,HEATHER,MUSGROVE,10448 VARESE LN,DENVER,CO,80234,39.8863903513722,-105.012901283116
538,20027,Corporate,No,CAROLYN,DORE,2090 CARR ST,DENVER,CO,80214,39.7486109731848,-105.090591641044
539,20028,Consumer,No,HING,NACH,19445 E POWERS PL,AURORA,CO,80015,39.6130548908104,-104.761723105898
540,20103,Consumer,Yes,ROSALIND,CALLAHAN,5350 W 52ND AVE,DENVER,CO,80212,39.7909228674084,-105.05572
541,20144,Corporate,No,ETHELMAE,ROBBINS,2870 S RICHFIELD WAY,AURORA,CO,80013,39.6642098728586,-104.785212645192
542,20163,Corporate,No,MARIE,SLOANE,19083 E CHENANGO CIR,AURORA,CO,80015,39.6272330719912,-104.766468196523
543,20215,Corporate,No,TESS,GALLEGOS,1240 ADAMS ST,DENVER,CO,80206,39.7358086703266,-104.948178054378
544,20336,Small Business,No,KATHY,LOMBARDI,3269 BENTON ST,DENVER,CO,80212,39.7633543640034,-105.055804508818
545,20366,Small Business,Yes,KELLY,BESAW,17296 E ELDORADO CIR,AURORA,CO,80013,39.6584441772135,-104.78738693994
546,20368,Consumer,No,CHANDRA,RAVILOCHAN,6950 S POLO RIDGE DR,LITTLETON,CO,80128,39.5887527928461,-105.042617826099
547,20371,Corporate,No,SHERRY,FRITZ,6668 S CHERRY WAY,LITTLETON,CO,80121,39.5957589741945,-104.933826598713
548,20377,Corporate,No,PHYLLIS,BROCK,3900 W 1ST AVE,DENVER,CO,80219,39.7180228721697,-105.038508514386
549,20428,Consumer,No,REBECCA,VASHAW,3845 HARLAN ST,WHEAT RIDGE,CO,80033,39.7701319656985,-105.062822910278
550,20504,Small Business,Yes,KATHY,WELLS,2275 CODY ST,DENVER,CO,80215,39.7508730273495,-105.092133842056
551,20513,Corporate,No,CLAUDIA,ESPINOZA,1323 S ZENOBIA ST,DENVER,CO,80219,39.6925607692308,-105.052058214052
552,20561,Home Office,No,KATHLEEN,BOHMEYER,683 S GILPIN ST,DENVER,CO,80209,39.704158026163,-104.967639873992
553,20562,Small Business,No,ANNE,FREEMAN,408 IVANHOE ST,DENVER,CO,80220,39.7232577890263,-104.921486280431
554,20612,Corporate,No,J,POLLARD,4745 W 105TH WAY,WESTMINSTER,CO,80031,39.8890858543721,-105.04706954582
555,20627,Small Business,No,CAROL,JOHNSON,6404 GRAY ST,ARVADA,CO,80003,39.8128648738602,-105.061012456312
556,20640,Home Office,Yes,KAREN,KNEZEVICH,2625 S HARLAN CT,DENVER,CO,80227,39.6684993511292,-105.061904773645
557,20671,Small Business,No,CASSANDRA,PATTON,985 S MILLER ST,DENVER,CO,80226,39.6980973086439,-105.114728982045
558,20679,Home Office,No,DELORES,QUARTINO,6630 W 54TH PL,ARVADA,CO,80002,39.7948695720198,-105.070252531674
559,20712,Small Business,No,MONICA,GARCIA,10746 LIVINGSTON DR,DENVER,CO,80234,39.8918654945579,-105.001356488052
560,20714,Small Business,No,AUL,PEDAJAS,3046 HARLAN ST,DENVER,CO,80214,39.7607185489465,-105.062378005552
561,20723,Small Business,No,BRYNDI,WALDO,14903 E TEMPLE PL,AURORA,CO,80015,39.6317867362209,-104.815452343821
562,20783,Home Office,No,POLLY,REHMAR,3810 S ATCHISON WAY,AURORA,CO,80014,39.6438462938523,-104.827989666578
563,20812,Corporate,No,DANA,COLLINS,4762 E ARKANSAS AVE,DENVER,CO,80222,39.691021050569,-104.932120120558
564,20856,Small Business,No,PATRICIA,BIGGERS,10661 HOLLAND ST,BROOMFIELD,CO,80021,39.8888003192451,-105.101224494297
565,20859,Corporate,Yes,ABIGAIL,MUSCARELLA,413 S BALSAM ST,DENVER,CO,80226,39.7092615236014,-105.088981579516
566,20875,Consumer,No,SALLY,MEJIA,2978 QUITMAN ST,DENVER,CO,80212,39.7599448915576,-105.040297456543
567,20883,Consumer,No,FLORENCE,HARLOR,7450 E 6TH AVE,DENVER,CO,80230,39.7253900662037,-104.901565092176
568,20901,Corporate,No,JOYCE,WILLSON,1889 S CLERMONT ST,DENVER,CO,80222,39.6822419044357,-104.934826086902
569,20915,Corporate,Yes,BONNIE,GILL,401 S LEYDEN ST,DENVER,CO,80224,39.7093222477733,-104.915408233394
570,20938,Corporate,No,DIANA,VAZQUEZ,66 OAKLAND ST,AURORA,CO,80012,39.7176033492169,-104.850394323982
571,21003,Corporate,No,CAROLYN,DAY,6558 LEWIS ST,ARVADA,CO,80004,39.8163872662564,-105.112642120332
572,21045,Home Office,No,CHANTEL,CORKLE,9675 E ARKANSAS PL,DENVER,CO,80247,39.6909471325916,-104.876237809254
573,21183,Corporate,No,KATHLEEN,BRUN,2080 FENTON ST,DENVER,CO,80214,39.7491183086475,-105.060049805718
574,21252,Corporate,No,ROXANNE,MUSSELMAN,1520 S FLORENCE WAY,DENVER,CO,80247,39.6881537933794,-104.871047143373
575,21296,Corporate,No,JESSICA,RADKE,2890 BRIGHTON BLVD,DENVER,CO,80216,39.7642517540847,-104.986411901895
576,21359,Small Business,No,KIMBERLY,CRANE,704 HONEYSUCKLE PL,LITTLETON,CO,80126,39.5593434775862,-104.979632725309
577,21371,Small Business,No,JOYCELYNN,WILSON,3456 S DOWNING ST,ENGLEWOOD,CO,80113,39.6538849566587,-104.973337602703
578,21422,Consumer,No,SHARON,SCHMIDT,17836 E BERRY DR,AURORA,CO,80015,39.6171057149624,-104.780754208713
579,21435,Home Office,No,KERRI,MARTIN,8712 INDEPENDENCE WAY,ARVADA,CO,80005,39.8544647332448,-105.103700632796
580,21436,Consumer,No,PATRICIA,ELLIS,1356 QUAKER ST,GOLDEN,CO,80401,39.7380026883576,-105.184135036105
581,21494,Corporate,No,LANA,ROGERS,19994 E FLORA PL,AURORA,CO,80013,39.6559311609847,-104.754730177519
582,21535,Consumer,Yes,CATHERINE,JOSE,602 S PARIS ST,AURORA,CO,80012,39.7054670776329,-104.847945960532
583,21572,Small Business,No,CAROLE,HORST,1314 ASPEN ST,BROOMFIELD,CO,80020,39.9363620485017,-105.061021855957
584,21586,Small Business,Yes,BRIA,CUNNINGHAM,1794 S VAN GORDON ST,DENVER,CO,80228,39.6840931603007,-105.13235589859
585,21669,Corporate,No,MARY,GENTZLER,12524 FOREST DR,THORNTON,CO,80241,39.9248479129703,-104.926794998031
586,21737,Consumer,No,NICOLE,DENNINGS,16971 E CHENANGO AVE,AURORA,CO,80015,39.6272532384758,-104.789868632482
587,21752,Home Office,Yes,KRYSTAL,VIGIL,11801 WASHINGTON ST,DENVER,CO,80233,39.9105362614104,-104.978058713414
588,21803,Small Business,No,CANDICE,CARSON,5502 NEWLAND WAY,ARVADA,CO,80002,39.7963233681222,-105.069912369746
589,21848,Consumer,No,H,CROSBY,7800 W 35TH AVE,WHEAT RIDGE,CO,80033,39.7655768721363,-105.083505788019
590,21901,Small Business,No,ROSA,AVITIA,15935 E BETHANY PL,AURORA,CO,80013,39.663430885322,-104.802023650506
591,21917,Corporate,No,K,ELLIOTT,9201 E MISSISSIPPI AVE,DENVER,CO,80247,39.6967771325916,-104.880053235294
592,21961,Small Business,No,SHEILA,GRIESCH,4300 OWENS ST,WHEAT RIDGE,CO,80033,39.7768232595388,-105.119296895488
593,21983,Home Office,No,TERRY,WEISENSTEIN,625 PARTRIDGE CIR,GOLDEN,CO,80403,39.7681699634534,-105.226517668885
594,22050,Small Business,Yes,KAAREN,DURAN,5512 S RIFLE ST,AURORA,CO,80015,39.6169584601708,-104.785824331112
595,22081,Consumer,No,LENORA,ANDERSON,4672 W UNION AVE,DENVER,CO,80236,39.6317763916469,-105.04853117685
596,22100,Small Business,Yes,WANDA,STIVESON,408 S CARR ST,DENVER,CO,80226,39.7091877833831,-105.090742895301
597,22206,Corporate,No,MICHELLE,MURRAY,630 S DAYTON ST,DENVER,CO,80247,39.7038257142857,-104.875181756858
598,22219,Corporate,No,MARY,QUICKER,6823 S JASMINE CT,ENGLEWOOD,CO,80112,39.5938080687466,-104.918457942088
599,22220,Home Office,Yes,ANGELA,FLACK,3630 S OLATHE WAY,AURORA,CO,80013,39.6510586769523,-104.794193268762
600,22233,Small Business,No,LYNZEY,JONES,4564 EVERETT ST,WHEAT RIDGE,CO,80033,39.7799631923351,-105.095911726408
601,22272,Home Office,No,JENNIFER,WARD,6550 UMBER CIR,ARVADA,CO,80007,39.8159591705109,-105.197501659019
602,22342,Home Office,No,REBECCA,TREVIZO,1292 S OLATHE WAY,AURORA,CO,80017,39.6931102465035,-104.795337236434
603,22382,Small Business,No,LORI,CORDOVA,530 S DAHLIA CIR,DENVER,CO,80246,39.7062677884716,-104.93097177373
604,22439,Corporate,No,CLARA,DUZENACK,9946 ORANGEWOOD DR,DENVER,CO,80260,39.8777561388355,-105.003415564659
605,22492,Consumer,No,KATHY,SCHIPPER,7929 W HARVARD PL,DENVER,CO,80227,39.6704729483987,-105.085103867864
606,22506,Home Office,No,LYNETTE,MURPHY,1590 WYNKOOP ST,DENVER,CO,80202,39.7516859496134,-105.000929542334
607,22514,Corporate,No,RITA,ORTEGA,15351 E 12TH AVE,AURORA,CO,80011,39.7358222040826,-104.808814887853
608,22537,Home Office,No,ALISHA,SLAUGHTER,136 PARIS CIR,AURORA,CO,80011,39.7186728674084,-104.847512222222
609,22555,Small Business,No,LORA,MUSSER,920 INDEPENDENCE ST,DENVER,CO,80215,39.73182,-105.104821684495
610,22594,Corporate,No,ALICE,CAVANAUGH,7370 BRAUN ST,ARVADA,CO,80005,39.831303977683,-105.151200489013
611,22604,Consumer,No,YA,LUI,17937 E BETHANY PL,AURORA,CO,80013,39.6616262501446,-104.779113465601
612,22727,Corporate,No,RITA,CASSELL,2235 GARLAND ST,DENVER,CO,80215,39.7503279625944,-105.10219741119
613,22810,Small Business,No,LEAH,TEBOCKHORST,5641 W 103RD AVE,BROOMFIELD,CO,80020,39.8831163690778,-105.057952897018
614,22841,Home Office,No,JUSTINE,HEARN-WALKINSHAW,10860 W POWERS AVE,LITTLETON,CO,80127,39.6137943580215,-105.120824274921
615,22848,Home Office,Yes,CRYSTAL,SERBIN,5104 S BISCAY CT,AURORA,CO,80015,39.6231409958529,-104.768160946437
616,22852,Home Office,Yes,TAMELA,MILLER,5040 W 128TH PL,BROOMFIELD,CO,80020,39.9268178397823,-105.050871319158
617,22858,Corporate,No,SARAH,CHOSZCZYK,4443 S ACOMA ST,ENGLEWOOD,CO,80110,39.635967271392,-104.989234708218
618,22903,Home Office,No,PENNY,RENCH,580 S FRANKLIN ST,DENVER,CO,80209,39.7060201763758,-104.968526265464
619,22907,Small Business,No,LYNN,OTTO,7420 E QUINCY AVE,DENVER,CO,80237,39.6384728674084,-104.902140412371
620,22962,Corporate,No,CANDIE,AHMED,1075 WASHINGTON ST,DENVER,CO,80203,39.7332812351511,-104.978851631114
621,22965,Small Business,No,EUNICES,LYNCH,15746 E CENTER AVE,AURORA,CO,80017,39.7051487973555,-104.804395100523
622,23001,Consumer,No,NANCY,CHIN,2175 S GILPIN ST,DENVER,CO,80210,39.6771208163265,-104.967768174207
623,23021,Corporate,No,AARYN,NOVY,7064 E 2ND AVE,DENVER,CO,80220,39.7198798341587,-104.906522929637
624,23034,Small Business,No,JAMIE,PROPP,6005 E MINNESOTA DR,DENVER,CO,80224,39.6924982287847,-104.917492076069
625,23046,Small Business,Yes,KATHY,HOLMES,6049 ROUTT ST,ARVADA,CO,80004,39.8067300601334,-105.127985961895
626,23058,Home Office,Yes,JULIE,KYUNG,9621 E ARKANSAS PL,DENVER,CO,80247,39.6911971325916,-104.876969385821
627,23076,Corporate,No,ELIZABETH,MACDONALD,9597 E 4TH AVE,DENVER,CO,80230,39.7222171325916,-104.876207832725
628,23097,Small Business,No,SHAWNA,PENNY,8850 W 50TH AVE,ARVADA,CO,80002,39.7873889722561,-105.095593303105
629,23168,Corporate,No,KAISA,JOHNSON,1326 S 96TH ST,LOUISVILLE,CO,80027,39.9648195287568,-105.127791079322
630,23186,Small Business,No,LAURA,HICKEY,4800 W 31ST AVE,DENVER,CO,80212,39.7610328803915,-105.048692454691
631,23277,Consumer,No,TIFFANY,MORGAN,15790 E ALAMEDA PKWY,AURORA,CO,80017,39.7072636934397,-104.802534317226
632,23292,Home Office,No,JENNIFER,DAVIS,3752 S ENSENADA ST,AURORA,CO,80013,39.6485209473394,-104.760783627875
633,23404,Corporate,Yes,MARIA,LUEVANO,4121 STUART ST,DENVER,CO,80212,39.7727687276492,-105.043026376232
634,23501,Corporate,No,SUE,HERHALT,15689 E DORADO AVE,AURORA,CO,80015,39.6127308330926,-104.806770988586
635,23524,Home Office,No,LINDSAY,LINK,6026 ZINNIA CT,ARVADA,CO,80004,39.8059529744013,-105.145801492379
636,23543,Small Business,No,MARGARET,DETERMAN,9497 W 89TH PL,BROOMFIELD,CO,80021,39.8591962072749,-105.101811838985
637,23613,Home Office,No,RACHEL,LEVINE,1652 W 113TH AVE,DENVER,CO,80234,39.9019780562982,-105.008332338339
638,23653,Corporate,No,ELIZABETH,HARRIS,14652 E 2ND AVE,AURORA,CO,80011,39.7196076962327,-104.81729364323
639,23662,Small Business,No,ROSE,LAMB,10583 W 62ND PL,ARVADA,CO,80004,39.8102571325916,-105.115942727273
640,23752,Consumer,No,ASHA,GEORGE,8873 W STETSON PL,LITTLETON,CO,80123,39.6340471325916,-105.096318163265
641,23774,Corporate,No,MARGARET,ESQUIBEL,3681 ELIZABETH ST,DENVER,CO,80205,39.7679207345687,-104.956100239512
642,23834,Home Office,Yes,DOLORES,FLOREZ,4300 VRAIN ST,DENVER,CO,80212,39.7756691919192,-105.046111570946
643,23835,Corporate,No,ANGELIA,COZZENS,3202 CIMARRON PL,LOUISVILLE,CO,80027,39.9240622753415,-105.153475733576
644,23870,Corporate,No,REGINA,STARMAN,3180 E 88TH AVE,DENVER,CO,80229,39.8558942305241,-104.950195528644
645,23934,Corporate,No,KRISTAN,PEIRCE,3141 S TAMARAC DR,DENVER,CO,80231,39.6589235599415,-104.901545897824
646,23961,Consumer,No,LETICIA,TELLEZ-MEINECKE,3100 S FEDERAL BLVD,DENVER,CO,80236,39.66051,-105.024981868625
647,23969,Small Business,No,TRACY,MONROE,3800 S FOX ST,ENGLEWOOD,CO,80110,39.6476,-104.99459190189
648,23972,Consumer,No,DONNA,KUKUCKA,2724 GALENA ST,DENVER,CO,80238,39.7558564114588,-104.869385691573
649,24021,Home Office,No,JENNIFER,VOISARD,95 S CHASE DR,DENVER,CO,80226,39.7150574393565,-105.057154210877
650,24023,Corporate,No,REATHA,KNIEPER,1010 S KALISPELL ST,AURORA,CO,80017,39.6987615634227,-104.802590686173
651,24058,Consumer,Yes,SHARON,WILSON,9483 W ALAMEDA AVE,DENVER,CO,80226,39.7114703819187,-105.104048843703
652,24086,Corporate,No,JANA,BRECO,10647 W 31ST PL,DENVER,CO,80215,39.7614886738564,-105.117159061464
653,24103,Small Business,No,DEBORAH,NOOR,4125 AMMONS ST,WHEAT RIDGE,CO,80033,39.7732782918736,-105.087456776298
654,24147,Consumer,No,CATHERINE,LUCERO,1101 S GARRISON ST,DENVER,CO,80232,39.6965658301533,-105.100518063249
655,24231,Small Business,No,MARY,VAUGHT,2620 CLINTON ST,DENVER,CO,80238,39.7549055293791,-104.877631624745
656,24268,Home Office,Yes,JAMIE,RADIN,8737 E DRY CREEK RD,ENGLEWOOD,CO,80112,39.5807471325916,-104.887701851852
657,24317,Corporate,No,LEIGH,HAMOUZ,8237 S JASMINE CT,ENGLEWOOD,CO,80112,39.567561409861,-104.919573845496
658,24325,Corporate,No,KELLY,TAPPAN,3889 ALDENBRIDGE CIR,LITTLETON,CO,80126,39.5328841292182,-104.943925135002
659,24333,Corporate,No,JAYMEE,JOHNSON,2652 S FIELD ST,DENVER,CO,80227,39.6685802247191,-105.09756184782
660,24344,Consumer,No,GINA,EINSPAHR,965 S MILLER ST,DENVER,CO,80226,39.6987736778768,-105.114511481503
661,24362,Corporate,No,CAROLINE,HILL,23857 E ALAMO PL,AURORA,CO,80016,39.6142239321414,-104.708483159888
662,24411,Consumer,No,KARLEE,LUTZKA,2890 W ROWLAND PL,LITTLETON,CO,80120,39.5878482786353,-105.024268553324
663,24411,Home Office,No,EMILY,STURGES,4545 S MONACO ST,DENVER,CO,80237,39.6337847264699,-104.911480610934
664,24415,Small Business,Yes,CAROL,THOMPSON,10086 ZENOBIA CT,WESTMINSTER,CO,80031,39.87896,-105.052221302482
665,24418,Consumer,No,ERNESTINA,CUEVA,18142 E ADRIATIC PL,AURORA,CO,80013,39.6790919062729,-104.775348349042
666,24547,Consumer,No,LINDA,MARSH,6500 E 88TH AVE,HENDERSON,CO,80640,39.8564873448813,-104.910789889785
667,24595,Corporate,No,MERCEDES,DELLACROCE,7851 W 72ND PL,ARVADA,CO,80005,39.8279759573579,-105.084924411435
668,24623,Home Office,No,MELISSA,MADDEN,2169 DOGWOOD CIR,LOUISVILLE,CO,80027,39.9910050093869,-105.145230057647
669,24633,Corporate,No,KARIN,WAGNER,7580 S QUEMOY ST,AURORA,CO,80016,39.5788582291755,-104.73351998649
670,24690,Consumer,Yes,FELISA,WILLIAMSON,3609 FOREST ST,DENVER,CO,80207,39.7675571399818,-104.92715083304
671,24708,Consumer,No,SUE,MCCLATCHEY,1508 S GRAY ST,DENVER,CO,80232,39.6892967568682,-105.061471794374
672,24738,Consumer,No,DOROTHY,THURBER,140 DOVER ST,DENVER,CO,80226,39.7193497418445,-105.093641716742
673,24795,Home Office,No,JEANNIE,MACADAM,9631 GOLDEN EAGLE DR,LITTLETON,CO,80129,39.5424815099038,-105.022492806789
674,24871,Home Office,No,MARIA,WAGNER,5509 S IRIS ST,LITTLETON,CO,80123,39.617741699595,-105.107319613395
675,24904,Small Business,No,CAROL,BUIKEMA,1051 W OXFORD PL,ENGLEWOOD,CO,80110,39.6415671325916,-104.99988
676,24941,Home Office,Yes,KIMBERLY,KIBLER,8430 WRIGHT ST,ARVADA,CO,80005,39.8503334740419,-105.142608774342
677,24964,Home Office,No,JENNIFER,GARNER,8860 IRIS CT,BROOMFIELD,CO,80021,39.8573812244898,-105.103161358682
678,24992,Consumer,No,SUK,TROTTER,7438 S CATAWBA WAY,AURORA,CO,80016,39.5845013882448,-104.71021570504
679,24994,Home Office,No,KIMBERLY,PETERSON,1811 S QUEBEC WAY,DENVER,CO,80231,39.6845551362881,-104.892457341307
680,25029,Consumer,No,PHYLLIS,MCCLURG,6854 QUEEN ST,ARVADA,CO,80004,39.8204433651331,-105.125030617097
681,25033,Corporate,Yes,VICKEY,HOWELL,12801 E KANSAS PL,AURORA,CO,80012,39.6949171311084,-104.840560828922
682,25051,Small Business,No,CLAIRE,KINIRY,16449 E BERRY AVE,AURORA,CO,80015,39.6166325023998,-104.797464554448
683,25085,Home Office,No,JANET,JONES,1699 S TRENTON ST,DENVER,CO,80231,39.6848474555408,-104.89686576962
684,25136,Corporate,No,JANICE,NAPPER,2636 S DANUBE WAY,AURORA,CO,80013,39.6713102435549,-104.765434560622
685,25157,Corporate,No,K,VEHAR,3562 E 141ST PL,BRIGHTON,CO,80602,39.952558906347,-104.945683709804
686,25170,Consumer,No,MINH,PHAM,9540 HIGH CLIFFE ST,LITTLETON,CO,80129,39.544154336517,-105.022088808326
687,25179,Small Business,No,ROSALEE,PLEIS,2116 S ELKHART ST,AURORA,CO,80014,39.6787094494231,-104.815115550553
688,25264,Home Office,No,ANNA,LIKHTMAN,1625 S BIRCH ST,DENVER,CO,80222,39.6870600820863,-104.9361308364
689,25325,Small Business,No,MARGARET,MILEK,5995 W HAMPDEN AVE,DENVER,CO,80227,39.6536099908032,-105.065777494376
690,25353,Small Business,No,NIYOMPHONE,CHITTARATH,7006 YATES ST,WESTMINSTER,CO,80030,39.8239167358634,-105.049706496307
691,25391,Corporate,No,MARY,PLUME,1851 S NORFOLK ST,AURORA,CO,80017,39.6834777501503,-104.796323980542
692,25426,Corporate,Yes,SHULI,CHEN,3641 W 97TH AVE,WESTMINSTER,CO,80031,39.873078715138,-105.03681910408
693,25503,Corporate,No,MING,LEE,10589 W VASSAR DR,DENVER,CO,80227,39.6689694179836,-105.117241363415
694,25561,Home Office,Yes,JENNIFER,KRIEGER,23954 E KETTLE PL,AURORA,CO,80016,39.5762449932002,-104.71059643738
695,25581,Consumer,No,EVE,LOPEZ,4762 EVERETT CT,WHEAT RIDGE,CO,80033,39.7829416856819,-105.096794745796
696,25677,Consumer,No,MAUREEN,BAKER,242 HOOKER ST,DENVER,CO,80219,39.720423672258,-105.028594628215
697,25698,Small Business,No,MARINA,BREYCHER,275 S HARRISON ST,DENVER,CO,80209,39.7119836053479,-104.941545810941
698,25711,Home Office,No,JUDY,CESSAR,8850 W 37TH PL,WHEAT RIDGE,CO,80033,39.7684943630438,-105.0960510144
699,25748,Consumer,Yes,CARMEN,THOMPSON,6124 COLE CT,ARVADA,CO,80004,39.8073788549455,-105.151344928283
700,25809,Small Business,No,BARBARA,RYAN,700 S ALTON WAY,DENVER,CO,80247,39.7020290081137,-104.879446675825
701,25848,Small Business,No,KAREN,DALE,3021 S WACO CT,AURORA,CO,80013,39.6593873775522,-104.776726073459
702,25939,Corporate,No,ELIZABETH,CREELMAN,4676 CASTLE CIR,BROOMFIELD,CO,80023,39.9498638202985,-105.046161536607
703,26001,Home Office,No,JANICE,EVERETT,7079 VAN GORDON CT,ARVADA,CO,80004,39.8249173025503,-105.136388556882
704,26039,Small Business,Yes,CINDY,SHANAHAN,6660 W 6TH AVE,DENVER,CO,80214,39.7252606352332,-105.070414514542
705,26078,Corporate,No,CLARA,MCGIHON,1005 E DAKOTA AVE,DENVER,CO,80209,39.7094271325916,-104.975662244898
706,26103,Corporate,No,CARMEN,GANDARILLA,1639 S KING ST,DENVER,CO,80219,39.6864839173463,-105.033597341619
707,26183,Corporate,No,SARA,GONGAWARE,4678 S FLANDERS WAY,AURORA,CO,80015,39.6321187853782,-104.758391681233
708,26332,Consumer,No,GENNADIY,PAVLOV,4592 W 105TH WAY,WESTMINSTER,CO,80031,39.8884926755851,-105.04597637582
709,26383,Small Business,Yes,G,LIAKOS,1196 SUNSET DR,BROOMFIELD,CO,80020,39.9370760992576,-105.08388752493
710,26470,Small Business,No,FLORENCE,WAGNER,8654 W MISSISSIPPI PL,DENVER,CO,80232,39.6954075229741,-105.094148221402
711,26554,Home Office,No,MARY,NEVELS,4795 S CLARKSON ST,ENGLEWOOD,CO,80113,39.6295654432248,-104.978747640855
